,business_id,stars,tokenized_category
28305,XJSxFH43x5jJ1GFl2jocIg,3.0,"['Restaurants', 'Bars', 'Asian', 'Fusion', 'Noodles', 'Pubs', 'Nightlife']"
28306,70aGCiw6WJ1_GTs1VT5NMQ,4.0,"['Festivals', 'Arts', 'Crafts', 'Local', 'Flavor', 'Arts', 'Entertainment', 'Shopping']"
28307,ayt1ypmiiNL1OAchhaL2Og,3.0,"['Chicken', 'Wings', 'Restaurants']"
28308,uKcVJ3OqtrzM-3Yd-Y32nQ,3.5,"['Music', 'Venues', 'Bars', 'Venues', 'Event', 'Spaces', 'Event', 'Planning', 'Services', 'Arts', 'Entertainment', 'Nightlife']"
28309,pFZnJgXWJ1YlnDxdMhv1iw,2.0,"['Fast', 'Food', 'Restaurants', 'Mexican']"
28310,3stT022u8m1H37mcopGuUA,1.5,['nan']
28311,YugrTS1fQ4FsXkneAZNpXw,3.5,"['Restaurants', 'Greek']"
28312,Po6VQJxHx8uKPDgkcqjAtw,3.5,"['Tires', 'Automotive']"
28313,3GqOPGzyoYRMw_WTIWzYnQ,1.0,"['Automotive', 'Auto', 'Repair']"
28314,yOxuSjJcW7oEWYz9yb4HYA,4.0,"['Canadian', 'New', 'Italian', 'Restaurants', 'Comfort', 'Food', 'Mediterranean', 'Cafes', 'American', 'New']"
28315,pGLN5ANQj5IPImST6inTyA,3.0,"['Food', 'Grocery']"
28316,QB_KRwMlC-AtWdqWQ_Q_mA,3.5,"['Restaurants', 'Sandwiches']"
28317,Edvhkok6G-f2nANwM6RkEw,3.5,"['Shopping', 'Children', ""'s"", 'Clothing', 'Fashion']"
28318,zEDzeZzGYSyg0DHurOv7yw,3.5,"['Nurseries', 'Gardening', 'Fashion', 'Home', 'Decor', 'Appliances', 'Shopping', 'Home', 'Garden', 'Kitchen', 'Bath', 'Department', 'Stores']"
28319,Tn5oxIAiXDVhVWiryDs0hQ,1.0,"['Travel', 'Services', 'Hotels', 'Travel']"
28320,J9cailmMO_35vuMsitc2Pg,3.5,"['Baby', 'Gear', 'Furniture', 'Fashion', 'Children', ""'s"", 'Clothing', 'Toy', 'Stores', 'Shopping']"
28321,W2NzlS8OJzGfDfr9oRz11Q,3.5,"['Food', 'Brasseries', 'Bars', 'Breakfast', 'Brunch', 'Nightlife', 'Restaurants', 'Cocktail', 'Bars', 'Canadian', 'New']"
28322,96X4OwboB2qCLY7tQ20wMg,3.0,"['Restaurants', 'American', 'Traditional']"
28323,ECHQJwI6Xeu3SmYh_WL3Vw,4.5,"['Shopping', 'Books', 'Mags', 'Music', 'Video', 'Bookstores']"
28324,aYxrzPFKqTyDJQ2iOhN_zg,5.0,"['Tapas', 'Bars', 'Japanese', 'Sushi', 'Bars', 'Restaurants']"
28325,kXjpWPCpURbkU7jkNSt3Dw,2.5,"['Thrift', 'Stores', 'Shopping']"
28326,IPhzdHXgGWcFgFFT7RhQgQ,1.5,['nan']
28327,_AVXgkX4DiNQAQj_3tNhFQ,3.5,"['Italian', 'Restaurants']"
28328,_DoylbmGsXiJx3yC3bpBUA,3.0,"['Burgers', 'Restaurants']"
28329,Xq7EG3ldXwZABDa22BQKAw,4.0,"['Breakfast', 'Brunch', 'Coffee', 'Tea', 'Restaurants', 'Food', 'Internet', 'Cafes']"
28330,R1wv7_R7i8aCD1OluvoXzQ,2.5,"['Web', 'Design', 'Professional', 'Services', 'Marketing']"
28331,VNyWT0hLkIHzt5HQ0W4tSg,2.5,"['Nightlife', 'Bars', 'Pubs', 'American', 'Traditional', 'Chicken', 'Wings', 'Restaurants', 'Sports', 'Bars', 'Gastropubs']"
28332,zw74kL1IvT65yRvNLx5UxA,3.5,"['Chinese', 'Seafood', 'Restaurants']"
28333,4fPX-dotaGK879ZDYxUgrQ,2.5,"['Caterers', 'Restaurants', 'Asian', 'Fusion', 'Nightlife', 'Event', 'Planning', 'Services', 'Bars', 'Wine', 'Bars', 'Canadian', 'New']"
28334,hjABTon2vVSrfjL5o9_CGw,3.0,"['Hotels', 'Travel', 'Event', 'Planning', 'Services', 'Hotels']"
28335,SubDWJhpXWLs-TMNQxE67Q,3.5,"['Seafood', 'Restaurants']"
28336,W9y5HzHFwsxsGNMlC2KAaw,4.0,"['Fashion', 'Shopping', 'Formal', 'Wear', 'Men', ""'s"", 'Clothing', 'Women', ""'s"", 'Clothing', 'Accessories']"
28337,rU5NxO1V0olyw6ZfUUy_1A,2.5,"['Nail', 'Salons', 'Beauty', 'Spas']"
28338,cIX8h9_IrzU_-4TGXGM0fQ,4.0,"['Pubs', 'Bars', 'Breakfast', 'Brunch', 'Seafood', 'Nightlife', 'Restaurants']"
28339,NH9S8RbwWjcsOoYvsW7t3Q,1.5,"['Local', 'Services', 'Sewing', 'Alterations', 'Shopping']"
28340,jB4mDYca1nhTKe4TzGraKA,2.0,"['Bars', 'Pubs', 'Nightlife', 'Restaurants']"
28341,lk3-wld-aysXpgb2kPVE-Q,2.0,"['Chicken', 'Wings', 'Restaurants', 'Food', 'Delivery', 'Services', 'Food', 'Pizza', 'Italian']"
28342,HklY0J-tU96wqk5ER4_KJw,3.0,"['Mediterranean', 'Restaurants']"
28343,XC6o46jESkgGJAxNMzLQaQ,3.5,"['Coffee', 'Tea', 'Food']"
28344,TVImHBasFIyl_-wh6yaxvA,5.0,"['Street', 'Vendors', 'Food']"
28345,Poxxv6NX4efo0fm6dTluew,2.5,"['Desserts', 'Food', 'Bakeries']"
28346,zVZ-OBo-DaaIO89Wiepo-g,3.0,"['Restaurants', 'Chinese']"
28347,vq1Tg43GGRj_BkTXmlZSCg,1.5,"['Restaurants', 'Italian', 'Pizza']"
28348,LHMPtp-2fsjSsxrLxtLeXA,3.5,"['Restaurants', 'Korean']"
28349,IvE20mL30JG-5QvxV3iOXw,5.0,"['Shopping', 'Flowers', 'Gifts', 'Florists']"
28350,9pwpebACq52aPNH4mc9Pjw,4.0,"['Festivals', 'Arts', 'Entertainment', 'Local', 'Flavor']"
28351,uQAOzrCWQESK_XzgYwOM-g,4.0,"['Caribbean', 'Restaurants']"
28352,UzxEF8LR41EBeoqYgiay_w,3.5,"['Bars', 'Nightlife']"
28353,Fa_U5Np2lS7pVu1u7iT8ow,2.0,"['Seafood', 'Pubs', 'Nightlife', 'Canadian', 'New', 'Restaurants', 'Bars']"
28354,VEuPiCHoZgjoFYJPGAxoPQ,3.0,"['Food', 'Coffee', 'Tea']"
28355,jj0sgtOJLBoyqeYdsdwiPg,4.5,"['Food', 'Specialty', 'Food', 'Bakeries', 'Convenience', 'Stores']"
28356,a7LVjIdtscjT_a4l15hINw,2.5,"['Coffee', 'Tea', 'Food']"
28357,BWnbO4tM-HHvSVpHodHMzQ,3.5,"['Local', 'Services', 'Shoe', 'Repair']"
28358,KX5NufDua5tS5J7-8IIMIg,3.5,"['Pet', 'Stores', 'Pets']"
28359,Fk3EJL73i9Uql92ndZscMA,3.0,"['Restaurants', 'Chinese']"
28360,LoG5XxWmfmTrRtz9k_3zgg,2.5,"['Restaurants', 'Seafood']"
28361,FSwvy-KD9uCUOlZqLwqnyQ,2.5,"['Restaurants', 'Indian', 'Vegetarian']"
28362,DeXwyJFF1ubjyQH7zXPxCg,4.0,"['Nightlife', 'Canadian', 'New', 'Restaurants', 'Food', 'Bars', 'Wine', 'Bars']"
28363,MF9jt14hnUFx2g6f2QrNEQ,2.0,"['Beauty', 'Spas', 'Nail', 'Salons']"
28364,c6f8wBjPLDzyubEBqgcMnw,4.5,"['Food', 'Coffee', 'Tea']"
28365,li0sU2BBM6P8B5u5-RRCMA,4.0,"['Restaurants', 'Burgers', 'Chicken', 'Wings', 'Fast', 'Food']"
28366,ha6lc5E0HW2MM_eVKdo8LA,1.0,"['Financial', 'Services', 'Investing']"
28367,GItaJd9S14jY0FseuJzOEw,3.0,"['Bagels', 'Restaurants', 'Sandwiches', 'Food']"
28368,zM4VdWz2ln4eInxQsz33Xw,2.0,"['Accessories', 'Shopping', 'Swimwear', 'Fashion', 'Lingerie']"
28369,9tDlpO4Gy0hxTahuvgGD1Q,3.5,"['Food', 'Nightlife', 'Restaurants', 'Comfort', 'Food', 'Wine', 'Bars', 'Bars', 'Canadian', 'New']"
28370,1XCR1GxL44O2hg3ehRwtMA,3.0,"['Chinese', 'Restaurants']"
28371,e-xkvEPs33hXb4kX06U4tQ,2.5,"['Shopping', 'Nurseries', 'Gardening', 'Home', 'Services', 'Home', 'Garden', 'Gardeners']"
28372,FH4rmSFeBOrt91ji0ZqlRQ,2.5,"['Restaurants', 'Ethiopian']"
28373,x8pJcBGcz7Gr4Hvsg3vrGA,1.5,"['Day', 'Spas', 'Beauty', 'Spas']"
28374,ty-yv4lBBioF3aPzwZamTg,3.0,"['Car', 'Dealers', 'Windshield', 'Installation', 'Repair', 'Automotive', 'Auto', 'Repair', 'Body', 'Shops']"
28375,Ufb4aMU0bDor_IVMk9EuSA,4.5,"['Automotive', 'Windshield', 'Installation', 'Repair', 'Home', 'Decor', 'Auto', 'Glass', 'Services', 'Home', 'Garden', 'Shopping']"
28376,BC-nYv2Bhx6PikHV2JvWFw,5.0,"['Event', 'Planning', 'Services', 'Shopping', 'Flowers', 'Gifts', 'Cards', 'Stationery', 'Office', 'Equipment', 'Arts', 'Crafts', 'Gift', 'Shops']"
28377,VZRk34COtgcnFqNWsE3gaQ,4.5,"['Coffee', 'Tea', 'Desserts', 'Bakeries', 'Food']"
28378,kTD8tQ7IcxRPghEoJ7p_xA,2.5,"['Food', 'Automotive', 'Convenience', 'Stores', 'Gas', 'Stations']"
28379,gg8QCN3mUDmYR2oNw5Puww,5.0,"['Hair', 'Salons', 'Beauty', 'Spas']"
28380,qdzB1-LV65yPQVLLt5k5Jw,4.5,"['Restaurants', 'Coffee', 'Tea', 'Taiwanese', 'Food', 'Juice', 'Bars', 'Smoothies']"
28381,xYW8DEHo2-b9UaYfhdzKUA,3.0,"['Burgers', 'American', 'Traditional', 'Restaurants']"
28382,kcY31QpEvl8XDxc2ONSPMQ,4.0,"['Shopping', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Books', 'Mags', 'Music', 'Video', 'Toy', 'Stores', 'Food', 'Videos', 'Video', 'Game', 'Rental']"
28383,VMaTfhV6gsqPPyN8wWYF8w,5.0,"['Health', 'Medical', 'Eyewear', 'Opticians', 'Jewelry', 'Shopping', 'Optometrists']"
28384,xh9RO8dzeXD4A0xvTI11Uw,4.0,"['Restaurants', 'Burgers']"
28385,_i8bxzVsT7pXBjzNWkxetA,4.5,"['Restaurants', 'Caribbean']"
28386,-DJpOLL31G-lq3ALlWgZlA,3.0,"['Pet', 'Stores', 'Pets']"
28387,nHix0OZ3KqrZNi8y0dYjpg,5.0,"['Beauty', 'Spas', 'Tattoo']"
28388,sptRygniexBtg1NSaaCutw,3.0,"['Plumbing', 'Home', 'Garden', 'Shopping', 'Hardware', 'Stores', 'Waterproofing', 'Home', 'Services', 'Water', 'Heater', 'Installation', 'Repair', 'Contractors']"
28389,ptgQXfZMXSXx4wvf-qv0vg,3.5,"['Home', 'Services', 'Home', 'Cleaning', 'Window', 'Washing', 'Professional', 'Services', 'Office', 'Cleaning']"
28390,L1lv2hOH7575PTR1P38gvw,4.0,"['Restaurants', 'Vietnamese']"
28391,uqgdkJv_opbLH79CjwN_pw,3.0,"['Sewing', 'Alterations', 'Local', 'Services']"
28392,jn0drBFG0WxXaNh75CVATw,2.0,"['Arts', 'Crafts', 'Shopping']"
28393,nIWHMrynAJVzhDU2Fdl9nQ,4.0,"['Books', 'Mags', 'Music', 'Video', 'Bookstores', 'Shopping']"
28394,CIK19Y5fps5__jjhDoyl3w,1.5,"['Eyelash', 'Service', 'Hair', 'Salons', 'Skin', 'Care', 'Beauty', 'Spas']"
28395,zkXJ_OLeb7fcAekV4HiTVQ,2.0,"['Coffee', 'Tea', 'Food']"
28396,7xGMDGo3m1H40i-QNN7GXg,3.0,"['Pizza', 'Restaurants']"
28397,Ly9FCg7BhRMHHHyD5QHvlA,3.5,"['Food', 'Coffee', 'Tea']"
28398,bjD06WTNeRUQk0NmIVsQTg,4.0,"['Home', 'Garden', 'Shopping', 'Home', 'Decor']"
28399,GLTLuTgZ8Pn5j4-aw2GCPQ,4.0,"['Bars', 'Pubs', 'British', 'Nightlife', 'Restaurants']"
28400,y769FA7VJOW4QQYdYlR62A,4.0,"['Restaurants', 'Pizza', 'Italian', 'Salad']"
28401,98ON7V_LTmkgcp5KnRS4-w,3.5,"['Makeup', 'Artists', 'Threading', 'Services', 'Hair', 'Removal', 'Skin', 'Care', 'Waxing', 'Beauty', 'Spas', 'Tattoo']"
28402,4MfcvMRmRCyndMrQ-vgPvg,5.0,"['Jewelry', 'Shopping']"
28403,uMdWhE4LTUg_FUxsnPqIXg,4.0,"['Thai', 'Noodles', 'Seafood', 'Restaurants']"
28404,NB2BvdInDU_N6IR6HGFvgg,3.5,"['Caribbean', 'Restaurants']"
28405,ZeI2yALrZ03nofFTWq3hUA,4.0,"['Diners', 'American', 'Traditional', 'Restaurants', 'Greek']"
28406,fbJzViakV5GK5T1LWcFGbQ,3.5,"['Food', 'Vietnamese', 'Asian', 'Fusion', 'Bubble', 'Tea', 'Restaurants', 'Coffee', 'Tea']"
28407,hKGDI_4BHHkW-D6WsMQN2w,3.5,"['Japanese', 'Restaurants']"
28408,mgAHnaBzGqZxsEXTBh3DsA,4.0,"['Veterinarians', 'Pets']"
28409,ugEI-uvOfEIFBBOx6EVRYw,4.0,"['Veterinarians', 'Pets', 'Health', 'Medical']"
28410,UivDzG-AWhcfX-ADpg3Riw,3.5,"['Fast', 'Food', 'Food', 'British', 'Breakfast', 'Brunch', 'Restaurants', 'Canadian', 'New']"
28411,JKICQvGEz2JX-mNqH2Hk5A,3.0,"['Nutritionists', 'Health', 'Medical', 'Drugstores', 'Shopping']"
28412,4JAN16nTL0wwmmjjYG2z4Q,3.5,"['Coffee', 'Tea', 'Restaurants', 'Food', 'Sandwiches']"
28413,3U6KnoF3T-xC5wtL-Xc8hQ,4.0,"['Hawaiian', 'Restaurants', 'Food', 'Sushi', 'Bars', 'Poke']"
28414,FmwDfn5J7Y8Uvv_FY7iUxQ,3.0,"['Seafood', 'Chinese', 'Restaurants', 'Burgers', 'Dim', 'Sum', 'Barbeque']"
28415,PHyutgGmJWcg6qgHyUloEg,2.5,"['Automotive', 'Car', 'Wash', 'Auto', 'Detailing']"
28416,5jvH0CVSHT0Ax4y4X9RNyw,4.5,"['Home', 'Decor', 'Home', 'Garden', 'Shopping']"
28417,zoQH5EwgnsUzmBc88KZy8g,4.0,"['Tapas', 'Small', 'Plates', 'Bars', 'Wine', 'Bars', 'Restaurants', 'Nightlife', 'Spanish', 'Seafood', 'Vegetarian', 'Tapas', 'Bars']"
28418,amyNIcopp_6P1BWMrS53gA,4.5,"['Specialty', 'Food', 'Organic', 'Stores', 'Fruits', 'Veggies', 'Health', 'Markets', 'Food']"
28419,fE_gCGRk7pSBG-5hxJwVxA,3.0,"['Orthopedists', 'General', 'Dentistry', 'Health', 'Medical', 'Doctors', 'Dentists']"
28420,h169BZBcp4uQocpRht4kTQ,1.0,"['Television', 'Service', 'Providers', 'Internet', 'Service', 'Providers', 'Home', 'Services', 'Mass', 'Media', 'Mobile', 'Phones', 'Shopping', 'Professional', 'Services']"
28421,TycaIxpvN8311hNRYicQqw,3.0,"['Arts', 'Crafts', 'Shopping']"
28422,JFyRzHGYUdx3HwrkN7gEAQ,3.0,"['Restaurants', 'Japanese', 'Sushi', 'Bars']"
28423,GIbMEsayMK8nFb5OAHLJWA,3.0,"['Hot', 'Pot', 'Restaurants', 'Chinese']"
28424,wzRcCtF7JJ8lKkijPO2ndQ,3.0,"['Shopping', 'Fashion', 'Department', 'Stores']"
28425,uOLb2_XW4NyBW_QYGe9bHw,1.0,"['Local', 'Services', 'Laundry', 'Services', 'Dry', 'Cleaning', 'Laundry']"
28426,ROp3STErzggF5JYZK0jxEA,3.0,"['Food', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Restaurants', 'Mexican']"
28427,NrFUNV-d6B059YaNLyXJ4w,3.0,"['Beauty', 'Spas', 'Hair', 'Salons', 'Day', 'Spas', 'Nail', 'Salons']"
28428,W3RYRiwXyPDS3ztG7iGZPg,2.0,"['Public', 'Transportation', 'Hotels', 'Travel', 'Public', 'Services', 'Government', 'Transportation']"
28429,tcRiN4xqcMrH9aGETPnlkw,2.5,"['Grocery', 'Food']"
28430,CLxxUrk-Oop0q7PimmsdHg,3.5,"['Day', 'Spas', 'Beauty', 'Spas', 'Nail', 'Salons']"
28431,XSrN9gtLHC8MtUnSobZfDQ,4.0,"['Professional', 'Services', 'Local', 'Flavor', 'Adult', 'Shopping']"
28432,yPr9WnXfjLBtDhFX9CK8ew,3.0,"['Shopping', 'Centers', 'Shopping']"
28433,QZU9tafhRnRxnvSO6tFgDw,3.0,"['Mass', 'Media', 'Radio', 'Stations']"
28434,89HTMIo00A8efEF8R8PRzw,3.0,"['Restaurants', 'Pizza']"
28435,d2PnnkLvTGTXiodZD4wlGQ,4.0,"['Hair', 'Salons', 'Nail', 'Salons', 'Day', 'Spas', 'Beauty', 'Spas']"
28436,kxbHgnYIrNgSyvAqLIug2w,4.0,"['Used', 'Vintage', 'Consignment', 'Accessories', 'Fashion', 'Shopping']"
28437,mG7TRq5w8MS4bcS01mWxQA,3.0,"['Beauty', 'Spas', 'Nail', 'Salons']"
28438,RYGWTRVTC4_ZrfsJwpE5VQ,4.5,"['Food', 'Fast', 'Food', 'Sandwiches', 'Restaurants']"
28439,1qMSs7kLArbQcRVhzD7rqQ,4.0,"['Shopping', 'Sporting', 'Goods', 'Bikes']"
28440,oPKrcIGMveUao1xoOPW_eQ,2.0,"['Restaurants', 'Seafood']"
28441,6mAyUJE0DI11jH-k7MX80A,3.0,"['Steakhouses', 'American', 'New', 'Canadian', 'New', 'Restaurants', 'Comfort', 'Food']"
28442,A0XcVA_8lG7J_X_dLv7aIQ,3.0,"['Sushi', 'Bars', 'Restaurants']"
28443,omQzbXpCURIShYYeBREO_A,2.5,"['Italian', 'Pizza', 'Restaurants']"
28444,Z9HuOPamvPxu9gMklnI8Og,5.0,"['Automotive', 'Auto', 'Repair']"
28445,igDvmuH2LBLKbv6qyqLYcA,4.5,"['Nightlife', 'Event', 'Planning', 'Services', 'Caterers', 'Bars', 'Pubs']"
28446,l7NOtiEo-6_kNLaUTc4mbA,3.0,"['Hair', 'Salons', 'Beauty', 'Spas']"
28447,sBRt5i-9MzlnEoTwvdlBrA,4.0,"['Halal', 'Soul', 'Food', 'Food', 'American', 'Traditional', 'Restaurants', 'Fast', 'Food']"
28448,yFQCdWr_k1pTObzHPGis9Q,4.0,"['Vegan', 'Restaurants', 'Salad', 'Vegetarian']"
28449,akFwyB4Y4YSzFdv7UjKEsQ,2.0,"['Art', 'Schools', 'Shopping', 'Vocational', 'Technical', 'School', 'Education', 'Specialty', 'Schools', 'Photography', 'Stores', 'Services']"
28450,FEnAZBsWW9o1yhDRygQ_Sg,4.0,"['Italian', 'Restaurants', 'Food', 'Specialty', 'Food']"
28451,tqJcWIO5uvv1MzwGd7gkUQ,4.0,"['Pakistani', 'Middle', 'Eastern', 'Restaurants', 'Indian', 'Mediterranean', 'Kebab']"
28452,62oOH5v08ugPK5EkXYC7iA,2.0,"['Local', 'Services', 'Shoe', 'Repair']"
28453,owI6tRiUHsj6388g40jK1w,2.0,"['Tanning', 'Beauty', 'Spas']"
28454,9J_OCkUJoLlsVjGQoxQORg,2.0,"['Financial', 'Services', 'Banks', 'Credit', 'Unions']"
28455,5s7WR7AUQDAOXMNKMCdd_Q,2.5,"['Sandwiches', 'Restaurants', 'Vegetarian', 'Food']"
28456,asLLCsmEx3PNZo1Xa83ppg,3.0,"['Steakhouses', 'Restaurants']"
28457,JbiR2su_YItbPZhzT_7ONA,3.5,"['Beauty', 'Spas', 'Day', 'Spas', 'Nail', 'Salons']"
28458,QFQUOZerot1XLw27fE4aZg,2.5,"['Financial', 'Services', 'Banks', 'Credit', 'Unions']"
28459,wxkGpZEB5_U0hIMeFxL3-A,2.5,"['Food', 'Restaurants', 'Pizza']"
28460,a8PzL5rUpCa8MiQEuLZaOQ,4.0,"['Chinese', 'Vietnamese', 'Restaurants', 'Italian', 'Asian', 'Fusion', 'Thai']"
28461,3PzrGH2K_EXrc6r2DuNz1w,4.0,"['Beauty', 'Spas', 'Barbers']"
28462,VyLIKUUUUAOajs8q4-SG-g,1.0,"['Local', 'Services', 'Financial', 'Services', 'Internet', 'Service', 'Providers', 'Home', 'Services', 'Professional', 'Services']"
28463,1rlJfNKiUyNCEK33-eJbjQ,3.5,"['Hair', 'Salons', 'Barbers', 'Beauty', 'Spas']"
28464,7mqYPToReR1w76--Ai6mvQ,4.5,"['Specialty', 'Food', 'Food', 'Chocolatiers', 'Shops']"
28465,GGwhdx3D_cDRCmfyI1F5-Q,5.0,"['Body', 'Shops', 'Automotive', 'Auto', 'Repair']"
28466,60ZM5nMwaOcpSchX2lbEwQ,3.5,"['Naturopathic', 'Holistic', 'Chiropractors', 'Health', 'Medical', 'Doctors']"
28467,Dp0m7Hpgk17S26ypi-BoEw,2.5,"['Shopping', 'Drugstores']"
28468,Z81QxtK4P6IYxWHhgvq6sQ,3.0,"['Health', 'Medical', 'Medical', 'Spas', 'Beauty', 'Spas']"
28469,h5SORyAizX0G7PDDifdxaw,3.5,"['Restaurants', 'Turkish']"
28470,PRlU7LNMl0xogKCpeAVVbg,4.0,"['Burgers', 'Restaurants']"
28471,B8c-sPJew2DRLmgBUrbY5Q,5.0,"['Naturopathic', 'Holistic', 'Health', 'Medical', 'Doctors']"
28472,cH2F2GMKIPNKd8XF87mJ_A,4.0,"['Veterinarians', 'Pets', 'Pet', 'Services', 'Pet', 'Stores']"
28473,H6TD-Kt1rYZBqzxSyidvFg,4.0,"['Restaurants', 'Mexican']"
28474,r137FzG8WefldxGmxOOwvw,4.0,"['Breakfast', 'Brunch', 'Restaurants']"
28475,0Hd64Cc6zNvZrZFZtuIuXA,5.0,"['Criminal', 'Defense', 'Law', 'Personal', 'Injury', 'Law', 'DUI', 'Law', 'Lawyers', 'Professional', 'Services']"
28476,7jh4nnc_WAN9q20i_uYzhQ,3.0,"['Nightlife', 'Seafood', 'Restaurants']"
28477,qsqTDxQdu8llfELYeqA2hA,4.5,"['Restaurants', 'Burgers']"
28478,OFtUeb8tTv50WyflyiR9DQ,2.0,"['Restaurants', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Food', 'Fast', 'Food', 'Burgers']"
28479,tOmY0PNUoT-a0djRCMTwBA,5.0,"['Physical', 'Therapy', 'Health', 'Medical', 'Massage', 'Therapy', 'Chiropractors', 'Beauty', 'Spas', 'Massage']"
28480,8G7W-Dfc1n_B2EGSC1UVQA,3.0,"['Cannabis', 'Clinics', 'Health', 'Medical', 'Shopping', 'Vape', 'Shops']"
28481,kbH3h7ZHK-8FYgJQmxojhg,4.0,"['Wedding', 'Planning', 'Flowers', 'Gifts', 'Venues', 'Event', 'Spaces', 'Florists', 'Shopping', 'Event', 'Planning', 'Services']"
28482,t9uOx-Hhe7X8qSJGNwkZtg,4.5,"['Beer', 'Wine', 'Spirits', 'Nightlife', 'Bars', 'Food']"
28483,tnTiG9vEiIqKrM16Kol8ew,4.0,"['Caribbean', 'Restaurants']"
28484,npsmm2Qk_WrwFfBDqevBZg,2.5,"['Restaurants', 'Burgers']"
28485,tN-UYJf-mAbwGQMdFbbjiw,3.0,"['Sports', 'Bars', 'Canadian', 'New', 'Pubs', 'Nightlife', 'Bars', 'Restaurants', 'Mediterranean']"
28486,ViMSgenDc03f6j3n_4ZYTA,3.5,"['Home', 'Cleaning', 'Home', 'Services']"
28487,VzT_RT1Rs97cF7HoRXpPSg,3.0,"['Restaurants', 'American', 'Traditional', 'Vietnamese', 'Food']"
28488,zLgVXXbo57_xhKsoVDDETg,5.0,"['Sports', 'Clubs', 'Axe', 'Throwing', 'Active', 'Life']"
28489,VbT75-Bh5OcQ1VH7Hn863Q,3.5,"['Signmaking', 'Professional', 'Services', 'Graphic', 'Design', 'Printing', 'Services', 'Marketing', 'Local', 'Services']"
28490,71Reo2MYQqM6px-V12jlYQ,3.5,"['Italian', 'Restaurants', 'American', 'Traditional', 'Pizza']"
28491,13j0faXv4etP-ULPeFFU2g,4.5,"['Delis', 'Sandwiches', 'Diners', 'Restaurants']"
28492,TkSAiYkaOxiC64YQKsbV-w,2.5,"['Nail', 'Salons', 'Hair', 'Salons', 'Day', 'Spas', 'Beauty', 'Spas']"
28493,nLXct_W_9NPUOtCm-46ZlQ,4.0,"['Sushi', 'Bars', 'Restaurants']"
28494,dtyiZRWrkEvWXqwJXykoNw,3.0,"['Grocery', 'Food']"
28495,7bkA-nYNZTAAXF9i5-o-Kw,4.0,"['Restaurants', 'Pizza', 'Italian']"
28496,HWTlnO67ScWmuk9fe3nhsg,3.0,"['Restaurants', 'Sushi', 'Bars']"
28497,8hfP-Lt2hvWAm5j-C2KPjA,3.5,"['Halal', 'Middle', 'Eastern', 'Restaurants']"
28498,887Idmbk8LTh65CjImTfjg,4.0,"['Active', 'Life', 'Special', 'Education', 'Event', 'Planning', 'Services', 'Leisure', 'Centers', 'Education', 'Sports', 'Clubs', 'Archery', 'Axe', 'Throwing', 'Party', 'Event', 'Planning', 'Arts', 'Entertainment', 'Recreation', 'Centers']"
28499,vW9aLivd4-IorAfStzsHww,3.0,"['Hotels', 'Travel', 'Hotels', 'Event', 'Planning', 'Services']"
28500,TH8QoP2xFRtuxP1kR08b1w,4.0,"['Pizza', 'Restaurants', 'Salad', 'Chicken', 'Wings']"
28501,-UBoEaluaCReqxLRiAxVPg,4.0,"['Food', 'Breakfast', 'Brunch', 'Coffee', 'Tea', 'Cafes', 'Sandwiches', 'Restaurants']"
28502,07NtgA7fCKu0bUzMXWvHPw,3.5,"['Casinos', 'Pool', 'Halls', 'Arts', 'Entertainment', 'Nightlife', 'Active', 'Life', 'Amusement', 'Parks']"
28503,3L0wbv-6DcE3GeJttqB7ng,5.0,"['Personal', 'Chefs', 'Event', 'Planning', 'Services', 'Food', 'Delivery', 'Services', 'Food', 'Caterers']"
28504,VqJHqL_1a60TmM2ylGmitw,2.5,"['Home', 'Services', 'Internet', 'Service', 'Providers', 'Professional', 'Services', 'Shopping', 'Mobile', 'Phones']"
28505,qlXiJkifbxb0pLErcbzGzQ,5.0,"['Event', 'Planning', 'Services', 'Party', 'Event', 'Planning', 'Flowers', 'Gifts', 'Gift', 'Shops', 'Shopping', 'Florists', 'Wedding', 'Planning']"
28506,90zQtXS5adb3rlMeQuYYyA,3.5,"['Health', 'Medical', 'Hair', 'Removal', 'Skin', 'Care', 'Medical', 'Spas', 'Beauty', 'Spas', 'Laser', 'Hair', 'Removal']"
28507,2tuyNTCkBBn6182GixQTng,3.5,"['Active', 'Life', 'Hotels', 'Hotels', 'Travel', 'Swimming', 'Pools', 'Event', 'Planning', 'Services']"
28508,xNPM3_8EhPKvrniIRbW7MQ,4.5,"['Shopping', 'Jewelry']"
28509,53_J0IzBDJsyjNCWO6YrQw,4.0,"['Burgers', 'Restaurants']"
28510,-OgPshkZSGaxeqk_E-wtdg,2.5,"['Fashion', 'Men', ""'s"", 'Clothing', 'Shopping', 'Women', ""'s"", 'Clothing', 'Accessories', 'Personal', 'Shopping']"
28511,GhvZDqLJApNYFrByjnb2cA,3.5,"['Lingerie', 'Fashion', 'Shopping']"
28512,6CmrVgQVGozVwcOK6-KgNA,3.0,"['Food', 'Street', 'Vendors']"
28513,lVqtGb3FS8ZxXXu7f2P5eg,3.5,"['Indian', 'Restaurants', 'Halal', 'Grocery', 'Pakistani', 'Food']"
